# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    0.001000000-8552.445234721***************    0.694375523
    3.828272545    1.737900486    1.676036138    6.386968822
    3.848310621    1.712013489    1.639455880    6.374799973
    3.868348697    1.683747004    1.605906058    6.365278866
    3.888386774    1.652608546    1.574081606    6.357966101
    3.908424850    1.618491087    1.542887787    6.352354942
    3.928462926    1.581694982    1.511655266    6.348047079
    3.948501002    1.542784535    1.480174916    6.344879533
    3.968539078    1.502370467    1.448529068    6.342940897
    3.988577154    1.460949861    1.416824460    6.342469707
    4.008615230    1.418883152    1.384989985    6.343713814
    4.028653307    1.376454147    1.352728671    6.346857037
    4.048691383    1.333874799    1.319596816    6.352050372
    4.068729459    1.291180588    1.285152917    6.359490142
    4.088767535    1.248129519    1.249149094    6.369458990
    4.108805611    1.204260916    1.211706274    6.382295715
    4.128843687    1.159125919    1.173352743    6.398323589
    4.148881764    1.112529786    1.134850993    6.417790934
    4.168919840    1.064618311    1.096891691    6.440849078
    4.188957916    1.015786966    1.059833862    6.467542969
    4.208995992    0.966522233    1.023613846    6.497784699
    4.229034068    0.917294618    0.987825288    6.531329785
    4.249072144    0.868539238    0.951901866    6.567799491
    4.269110220    0.820687049    0.915325154    6.606753523
    4.289148297    0.774211287    0.877805675    6.647775482
    4.309186373    0.729669931    0.839389751    6.690529347
    4.329224449    0.687702701    0.800433704    6.734758593
    4.349262525    0.648937997    0.761447983    6.780219689
    4.369300601    0.613829926    0.722922297    6.826585331
    4.389338677    0.582515900    0.685254803    6.873391066
    4.409376754    0.554777945    0.648792029    6.920068470
    4.429414830    0.530113895    0.613885000    6.966031047
    4.449452906    0.507853565    0.580883950    7.010752049
    4.469490982    0.487255557    0.550067871    7.053809344
    4.489529058    0.467578030    0.521552106    7.094893334
    4.509567134    0.448152431    0.495230526    7.133761626
    4.529605210    0.428469668    0.470804622    7.170138991
    4.549643287    0.408247436    0.447912716    7.203616210
    4.569681363    0.387438418    0.426287353    7.233627966
    4.589719439    0.366185796    0.405819330    7.259543763
    4.609757515    0.344774576    0.386480804    7.280831011
    4.629795591    0.323598078    0.368188987    7.297209190
    4.649833667    0.303100356    0.350730223    7.308725157
    4.669871743    0.283659882    0.333794386    7.315725290
